PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
NJ0027,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200514,20200522,,,,NJ0023,NJ0024,,,"Expands easing of restrictions on public and private beaches, boardwalks, lakes, and lakeshores conditional on following detailed health and safety protocols within the EO (distancing requirements, limited capacity, prohibiting gatherings of individuals, frequent sanitation of high-touch areas). Employees and vistors are strongly encouraged to wear face coverings, but not required. Expands the businesses under which eased restrictions are applied",https://nj.gov/infobank/eo/056murphy/pdf/EO-143.pdf,NewJersey0012,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0028,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200514,20200522,,,NJ0024,,,,,"Continues closure of other businesses previously under PID NJ0024, including playgrounds and indoor recreational areas within beaches, parks, etc. where eased restrictions occurred",https://nj.gov/infobank/eo/056murphy/pdf/EO-143.pdf,NewJersey0012,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0029,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200516,20200517,,,,,NJ0028,,,"Expands easing of restrictions to more businesses, specifically charter fishing services, conditional on following a detailed list of requirements (1a-w), and watercraft rental businesses, which may re-open to the public.",https://nj.gov/infobank/eo/056murphy/pdf/EO-146.pdf,NewJersey0013,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0030,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200516,20200517,,,NJ0028,,,,,Continues closure of other businesses previously under PID NJ0028,https://nj.gov/infobank/eo/056murphy/pdf/EO-146.pdf,NewJersey0013,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0031,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200518,20200519,,,,NJ0029,NJ0030,,,"Further eases golf course restrictions, allowing for tee-times up to 4 players, extended rentals, etc., conditional on continued health and safety protocols in place",https://nj.gov/infobank/eo/056murphy/pdf/EO-147.pdf,NewJersey0014,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0032,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200518,20200519,,,NJ0030,,,,,Continues closure of other businesses previously under PID NJ0030,https://nj.gov/infobank/eo/056murphy/pdf/EO-147.pdf,NewJersey0014,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0033,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200518,20200522,,,,NJ0027,NJ0032,,,"Eases restrictions on outdoor recreational businesses (archery ranges, golf driving ranges, horseback riding, shooting ranges, tennis clubs), conditional on following health and safety policies (e.g., reservations only, limit capacity to no more than 10 people, install physical barriers where possible between employees and customers), infection control post-use for rental equipment, etc. Also permits curbside pickup for all-terrain vechiles and dirt bike rentals, community gardens may reopen. Recommended to wear face cloth coerings for outdoor recreational activities.",https://nj.gov/infobank/eo/056murphy/pdf/EO-147.pdf,NewJersey0014,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NJ0034,553,34,NJ,New Jersey,OtherBusinessClose,1,1,1,1,20200518,20200522,,,NJ0032,,,,,"Continues closure of other businesses previously under PID NJ0032, including amusement parks, arcades, and other places of public amusement.",https://nj.gov/infobank/eo/056murphy/pdf/EO-147.pdf,NewJersey0014,20200519,,https://nj.gov/infobank/eo/056murphy/,https://covid19.nj.gov/
NM0001,554,35,NM,New Mexico,EmergDec,1,1,1,1,20200311,20200311,20200410,,,,,,,Public Health Emergency declared. In effect for 30 days.,https://www.governor.state.nm.us/wp-content/uploads/2020/03/Executive-Order-2020-004.pdf,NewMexico0001,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0002,554,35,NM,New Mexico,GathRestrict100,1,1,1,1,20200312,20200312,20200410,,,,,,,"Prohibits all mass gathering of 100 or more. In effect for as long as EO 2020-004, which is 20200410",https://www.governor.state.nm.us/wp-content/uploads/2020/03/03.12.20_PublicHealthOrder.pdf,NewMexico0003,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0003,554,35,NM,New Mexico,GathRestrictAny,1,1,1,1,20200312,20200312,20200410,,,,,,,"First restriction on mass gatherings. In effect for as long as EO 2020-004, which is 20200410",https://www.governor.state.nm.us/wp-content/uploads/2020/03/03.12.20_PublicHealthOrder.pdf,NewMexico0003,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0004,554,35,NM,New Mexico,SchoolClose,1,1,1,1,20200313,20200316,20200406,,,,,,,All public schools are to close beginning 20200316 and shall not reopen until 20200406.,https://www.governor.state.nm.us/wp-content/uploads/2020/03/Executive-Order-2020-005.pdf,NewMexico0002,20200515,Updated DateExpiry to 20200406,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0005,554,35,NM,New Mexico,OtherBusinessClose,1,1,1,1,20200316,20200316,20200410,,,,,,,"Closure required: casinos, horse racing facilities. In effect for as long as EO 2020-004, which is 20200410",https://www.governor.state.nm.us/wp-content/uploads/2020/03/AMENDED-PUBLIC-HEALTH-ORDER.pdf,NewMexico0004,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0013,554,35,NM,New Mexico,RestaurantRestrict,1,1,1,1,20200316,20200316,20200410,,,,,,,"Requires no more than 50 percent capacity at restaurants, bars, breweries, and other food service establishments, and prohibits bar and standing service.",https://www.governor.state.nm.us/wp-content/uploads/2020/03/AMENDED-PUBLIC-HEALTH-ORDER.pdf,NewMexico0004,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0014,554,35,NM,New Mexico,StayAtHome,0,1,1,1,20200316,20200316,20200410,,,,,,,"(quote) I further advise the public to take the following preventive precautions: New Mexico citizens are strongly advised to stay at home and undertake only those outings absolutely necessary for their health, safety, or welfare (quote).  In effect for as long as EO 2020-004, which is 20200410",https://www.governor.state.nm.us/wp-content/uploads/2020/03/AMENDED-PUBLIC-HEALTH-ORDER.pdf,NewMexico0004,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0006,554,35,NM,New Mexico,GathRestrict10,1,1,1,1,20200319,20200319,20200410,,NM0002,NM0002,,,,"Prohibits all mass gatherings of 10 or more. Expands previous gathering restriction for 100. In effect for as long as EO 2020-004, which is 20200410",https://cv.nmhealth.org/wp-content/uploads/2020/03/UPDATED-DOH-PHO-03-19-2020-r.pdf,NewMexico0005,20200517,Fixed typo so that linked to PID NM0002 not NM0004,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0015,554,35,NM,New Mexico,GathRestrictAny,1,1,1,1,20200319,20200319,20200410,,NM0003,,,,,Extends gathering restriction,https://cv.nmhealth.org/wp-content/uploads/2020/03/UPDATED-DOH-PHO-03-19-2020-r.pdf,NewMexico0005,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0007,554,35,NM,New Mexico,OtherBusinessClose,1,1,1,1,20200319,20200319,20200410,,NM0005,NM0005,,,,"Expands previous closures to include: indoor shopping malls, recreational facilities, health clubs, theaters including movie theaters, flea markets. Previously included businessess were casinos, horse racing facilities.  In effect for as long as EO 2020-004, which is 20200410",https://cv.nmhealth.org/wp-content/uploads/2020/03/UPDATED-DOH-PHO-03-19-2020-r.pdf,NewMexico0005,20200517,Fixed typo so linked to NewMexico0005 policy source ID,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0008,554,35,NM,New Mexico,RestaurantRestrict,1,1,1,1,20200319,20200319,20200410,,NM0013,NM0013,,,,"Limited operations required (take-out or home delivery only): restaurants, bars, food establishments. Expands on MN0013 as no in-service capacity is allowed.  In effect for as long as EO 2020-004, which is 20200410",https://cv.nmhealth.org/wp-content/uploads/2020/03/UPDATED-DOH-PHO-03-19-2020-r.pdf,NewMexico0005,20200517,Fixed typo so linked to NewMexico0005 policy source ID,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0016,554,35,NM,New Mexico,StayAtHome,0,1,1,1,20200319,20200319,20200410,,NM0014,,,,,"(quote) I further advise the public to take the following preventive precautions: New Mexico citizens must stay at home and undertake only those outings absolutely necessary for their health, safety, or welfare (quote).  In effect for as long as EO 2020-004, which is 20200410",https://cv.nmhealth.org/wp-content/uploads/2020/03/UPDATED-DOH-PHO-03-19-2020-r.pdf,NewMexico0005,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0009,554,35,NM,New Mexico,GathRestrict5,1,1,1,1,20200323,20200324,20200410,,NM0006,NM0006,,,,"All mass gatherings prohibited, as defined as 5 or more people. Does not apply to mass gatherings of individuals at places of worship",https://cv.nmhealth.org/wp-content/uploads/2020/03/SignedPHO03-24-2019.pdf,NewMexico0010,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0018,554,35,NM,New Mexico,GathRestrictAny,1,1,1,1,20200323,20200324,20200410,,NM0015,,,,,Extends gathering restriction,https://cv.nmhealth.org/wp-content/uploads/2020/03/SignedPHO03-24-2019.pdf,NewMexico0010,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0010,554,35,NM,New Mexico,NEBusinessClose,1,1,1,1,20200323,20200324,20200410,,NM0007,NM0007,,,,"(quote) All businesses, except those entities identified as essential businesses, are herby directed to reduce the in-person workforce at each business or business location by 100 percent (quote). Expands previous other business closures.",https://cv.nmhealth.org/wp-content/uploads/2020/03/SignedPHO03-24-2019.pdf,NewMexico0010,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0019,554,35,NM,New Mexico,RestaurantRestrict,1,1,1,1,20200323,20200324,20200410,,NM0008,,,,,Extends restaurant restrictions,https://cv.nmhealth.org/wp-content/uploads/2020/03/SignedPHO03-24-2019.pdf,NewMexico0010,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0011,554,35,NM,New Mexico,StayAtHome,0,1,1,1,20200323,20200324,20200410,,NM0016,,,,,"Coded as advisory, not mandate (quote) I FURTHER ADVISE the public to take the following preventive precautions: New Mexico citizens should stay at home and undertake only those outings absolutely necessary for their health, safety, or welfare. (quote) Does not have must included/more formal prohibition, not coding as mandate to stay at home at currently. Its effect duration is for This Order shall remain in effect for the duration of Executive Order 2020-004. Note that this is advisory framing has been included in prior orders as well. ",https://cv.nmhealth.org/wp-content/uploads/2020/03/SignedPHO03-24-2019.pdf,NewMexico0010,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0017,554,35,NM,New Mexico,SchoolClose,1,1,1,1,20200326,20200326,,,NM0004,,,,,All New Mexico public schools shall remain closed for the remainder of the 2019-2020 academic year.,https://cv.nmhealth.org/wp-content/uploads/2020/04/2020-012-schools.pdf,NewMexico0007,20200517,Added extension ,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0012,554,35,NM,New Mexico,Quarantine,1,1,1,1,20200327,20200327,20200410,,,,,,,All persons whose travel to New Mexico has gone through an airport and whose point of departure originates outside of New Mexico to self-isolate for a periof of at least 14 days,https://cv.nmhealth.org/wp-content/uploads/2020/04/2020-013-air-travel.pdf,NewMexico0008,20200515,Updated DateExpiry to 20200410,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0020,554,35,NM,New Mexico,EmergDec,1,1,1,1,20200406,20200406,20200501,,NM0001,,,,,"Renewed statewide public health emergency under EO 2020-004 and extended trhough 20200430, so coded to 20200501. Extends all orders linked to EO 20200-004",https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,NewMexico0009,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0021,554,35,NM,New Mexico,GathRestrict5,1,1,1,1,20200406,20200406,20200501,,NM0009,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0022,554,35,NM,New Mexico,GathRestrictAny,1,1,1,1,20200406,20200406,20200501,,NM0018,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0023,554,35,NM,New Mexico,NEBusinessClose,1,1,1,1,20200406,20200406,20200501,,NM0010,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0027,554,35,NM,New Mexico,Quarantine,1,1,1,1,20200406,20200406,20200501,,NM0012,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0025,554,35,NM,New Mexico,RestaurantRestrict,1,1,1,1,20200406,20200406,20200501,,NM0019,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0026,554,35,NM,New Mexico,SchoolClose,1,1,1,1,20200406,20200406,20200501,,NM0017,,,,,Extends previous orders under EO 2020-004 to 20200501.,https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,NewMexico0009,20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
NM0024,554,35,NM,New Mexico,StayAtHome,0,1,1,1,20200406,20200406,,,NM0011,,,,,Extends previous orders under EO 2020-004 to 20200501. Public health order on 20200406 emphasizes extension (NewMexico0011 PolicySourceID),https://cv.nmhealth.org/wp-content/uploads/2020/04/EO_2020_022.pdf,"NewMexico0009, NewMexico0011",20200515,,https://www.governor.state.nm.us/about-the-governor/executive-orders/,https://cv.nmhealth.org/public-health-orders-and-executive-orders/
