PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
MT0027,549,30,MT,Montana,StayAtHome,0,0,1,0,20200422,20200426,,,,,MT0019,,,"Recommends that all vulnerable individuals should continue to follow StayAtHome guidance, with vulnerable individuals being those over 65, with serious underlying health conditions (e.g., high blood pressure, chronic lung disease, obesity, asthma) or individuals whose immune systems are compromised",https://covid19.mt.gov/Portals/223/Documents/04-22-20%20Directive%20and%20Appx%20-%20Reopening%20Phase%20One.pdf?ver=2020-04-22-124954-977,Montana0008,20200427,Unsure how to reconcile easing and ending - may be combining?,https://news.mt.gov/,https://covid19.mt.gov/
ND0002,557,38,ND,North Dakota,EmergDec,1,1,1,1,20200313,20200313,,,,,,,,State of Emergency declared. No formal expiry provided.,https://www.governor.nd.gov/sites/www/files/documents/EO%202020-03.pdf,NorthDakota0001,20200324,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0003,557,38,ND,North Dakota,SchoolClose,1,1,1,1,20200315,20200316,20200321,,,,,,,"All K-12 public and non-public schools will be closed to sutdents Monday March 16 to Friday, March 20 (so coding expiry as 20200321)",https://www.governor.nd.gov/sites/www/files/documents/Executive%20Order%202020-04%20COVID-19%20school%20closing.pdf,NorthDakota0002,20200430,Added DateExpiry of 20200321,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0004,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200319,20200320,20200407,,,,,,,"Closure required of the following businesses: recreational facilities, health clubs, athletic facilities and theaters (including movie theaters and music or entertainment venues). Requirement continues through 20200406, so expiry coded as 20200407",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.pdf,NorthDakota0003,20200430,Added DateExpiry of 20200321,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0005,557,38,ND,North Dakota,RestaurantRestrict,1,1,1,1,20200319,20200320,20200407,,,,,,,"Effective at 12 pm on 20200320, all resturants, bars, breweries, cafes and similar on-site dining establishments are closed to on-site patrons. Take-out, delivery, curbside, drive-through, and off-sale services are permitted. Requirement continues through 20200406, so expiry coded as 20200407",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.pdf,NorthDakota0003,20200430,Added DateExpiry of 20200321,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0008,557,38,ND,North Dakota,SchoolClose,1,1,1,1,20200322,20300322,,,ND0003,,,,,Extends all K-12 public and non-public school facilities until further notice. Directs schools to develop distance learning plans,https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-10.pdf,NorthDakota0004,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0006,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200327,20200328,20200407,,,ND0004,,,,"Expands business closures to include elective personal care services, specifically tattoo and body art facilities, tanning facilities, and massage facilities and individual therapists. Further includes these businesses:  licensed cosmetologists and salons, including manuicurist salons and licensed barber shops. In effect at 1200 am 20200328, and will continue through Monday, 20200406, so coded to 20200407",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-6.1%20expanded%20business%20closures.pdf,NorthDakota0005,20200430,Added DateExpiry of 20200407,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0010,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200401,20200401,20200421,,ND0006,,,,,"Extends business closures under PID of ND0006 through Monday, April 20, so coded to 20200421",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.2.pdf,NorthDakota0008,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0012,557,38,ND,North Dakota,RestaurantRestrict,1,1,1,1,20200401,20200401,20200421,,ND0005,,,,,"Extends restaurant restrictions under PID of ND0004 through Monday, April 20, so coded to 20200421",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.2.pdf,NorthDakota0008,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0007,557,38,ND,North Dakota,CaseIsolation,1,1,1,1,20200406,20200406,,,,,,,,"Individuals who test positive for COVID-19 must self-quarantine for 14 days, as must family or household members residing with an individual who tests positive.",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-21%20-%20Quarantine%20of%20COVID-19%20positives%2C%20household%20contacts.pdf,NorthDakota0006,20200413,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0017,557,38,ND,North Dakota,Quarantine,1,1,1,1,20200408,20200408,,,,,,,,Any person entering North Dakota traveling from another state or country is subject to immediate quarantine for a period of 14 days ,https://www.health.nd.gov/sites/www/files/documents/Files/MSS/coronavirus/2020-4-8%20SHO%20Amended%20Confinement%20Order%202020-02.1.pdf,NorthDakota0010,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0013,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200415,20200415,20200501,,ND0010,,,,,"Extends business closures under PID of ND0010 ( recreational facilities, health clubs, athletic facilities and theaters (including movie theaters and music or entertainment venues), and elective personal care services, specifically tattoo and body art facilities, tanning facilities, and massage facilities and individual therapists) to 20200501",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.3%20Extending%20Restrictions%20on%20Certain%20Types%20of%20Businesses%20During%20COVID-19%20Pandemic.pdf,NorthDakota0007,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0015,557,38,ND,North Dakota,RestaurantRestrict,1,1,1,1,20200415,20200415,20200501,,ND0012,,,,,"Extends restaurant restrictions under PID of ND0012 through Thursday, April 30, so coded to 20200501 as expiry",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.3%20Extending%20Restrictions%20on%20Certain%20Types%20of%20Businesses%20During%20COVID-19%20Pandemic.pdf,NorthDakota0007,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0022,557,38,ND,North Dakota,BusinessHealthSafety,1,1,1,1,20200429,20200501,,,,,,,,Sets overall and industry-specific guidelines and protocols that business either must follow (industry-specific rules) or are strongly encouraged to follow (standards for all industries),https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.4.pdf,NorthDakota0012,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0018,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200429,20200501,,,,,ND0013,,ND0022,"As of 8 am on 20200501, allows salons, tattoo and piercing salons, and massage therapists to re-open, but must follow each of their industry-specific standards under the ND Smart Restart Guidelines. Also allows health clubs and athletic activities to open, but must adopt and rigorously follow Fitness Center ND Smart Restart conditions. Movie theaters may open as well, but must follow the movie theater specific standards",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.4.pdf,NorthDakota0011,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0021,557,38,ND,North Dakota,OtherBusinessClose,1,1,1,1,20200429,20200501,,,ND0013,,,,,"Continued closure required of the following businesses: recreational and sports arenas, and music and entertainment venues",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.4.pdf,NorthDakota0011,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
ND0020,557,38,ND,North Dakota,RestaurantRestrict,1,1,1,1,20200429,20200501,,,,,ND0015,,ND0022,"As of 8 am on 20200501, restaurants, bars, breweries, distilleries, foodtrucks and cafes can re-open for in-person service under the broader ND Smart Restart standards and must follow the specific standards set for these businesses ",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.4.pdf,NorthDakota0011,20200430,,https://www.governor.nd.gov/executive-orders,https://www.health.nd.gov/diseases-conditions/coronavirus/state-health-officer-orders
OH0001,558,39,OH,Ohio,EmergDec,1,1,1,1,20200309,20200309,,,,,,,,State of Emergency declaration. Has no formal expiry,https://content.govdelivery.com/attachments/OHOOD/2020/03/09/file_attachments/1396418/Executive%202020-01D.pdf,Ohio0001,20200324,,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0002,558,39,OH,Ohio,GathRecomAny,0,1,1,1,20200310,20200310,,,,,,,,"(quote) I [am] recommending that Ohio limits a variety of large gatherings in order to protect public health (quote), only recommendation, provides no details re enforcement. ",https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/recommends-limiting-large-indoor-gatherings,Ohio0002,20200427,Updated PolicyNotes,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0003,558,39,OH,Ohio,GathRestrict100,1,1,1,1,20200312,20200312,,,,OH0002,,,,"(quote) ORDER that mass gatherings are prohibited in the State of Ohio (quote) with mass gatherings being 100 persons or more. Note this is issued by Director of Health, not the governor. Many exclusions - airports, businesses, factories, religious gatherings. No original expiry, stays in effect as long as emergency declared. ",https://coronavirus.ohio.gov/wps/wcm/connect/gov/b815ab52-a571-4e65-9077-32468779671a/ODH+Order+to+Limit+and+Prohibit+Mass+Gatherings%2C+3.12.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-b815ab52-a571-4e65-9077-32468779671a-n3rr.X.,Ohio0003,20200427,Updated PolicyNotes,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0004,558,39,OH,Ohio,GathRestrictAny,1,1,1,1,20200312,20200312,,,,OH0002,,,,(quote) ORDER that mass gatherings are prohibited in the State of Ohio (quote) with mass gatherings being 100 persons or more. Note this is issued by Director of Health,https://coronavirus.ohio.gov/wps/wcm/connect/gov/b815ab52-a571-4e65-9077-32468779671a/ODH+Order+to+Limit+and+Prohibit+Mass+Gatherings%2C+3.12.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-b815ab52-a571-4e65-9077-32468779671a-n3rr.X.,Ohio0003,20200324,,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0005,558,39,OH,Ohio,SchoolClose,1,1,1,1,20200314,20200317,20200404,,,,,,,"Closure of all K-12 in-person instruction effecitve at 1201 am on 20200317, issued on 20200314. Initial expiry is 1159 pm 20200403, so 20200404. Excludes activities like voting and admin/other staff can still enter school buildings. Source of order is public health department. ",https://coronavirus.ohio.gov/wps/wcm/connect/gov/aeadbec1-574d-4a42-9ca4-4487b7a67a4f/Director%27s+Order+-+K-12+Schools+03.14.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-aeadbec1-574d-4a42-9ca4-4487b7a67a4f-n5827Z4,Ohio0005,20200427,Updated PolicyNotes,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0006,558,39,OH,Ohio,RestaurantRestrict,1,1,1,1,20200315,20200315,,,,,,,,"Limited operations required (take-out and delivery only): restaurants, bars. Goes in effect at 9 pm on 20200315 per Ohio Department of Health, No original expiry date provided. ","https://content.govdelivery.com/attachments/OHOOD/2020/03/15/file_attachments/1401428/Health%20Director%20Order%20Limit%20Food,%20Alcohol%20Sales%20to%20Carry%20Out%20Delivery%20Only.pdf",Ohio0007,20200427,Updated PolicyNotes,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0007,558,39,OH,Ohio,GathRestrict50,1,1,1,1,20200317,20200317,,,,OH0003,,,,"Goes into effect immediately per Ohio Department of Health, as issued by Director of Health. Does not apply to religious gatherings. Also includes recommendation to limit to 10 or fewer, but clearly indicates that it is not a mandate. No original expiry date - remains in effect until state of emergency ends. Expands GathRestrict10",https://coronavirus.ohio.gov/wps/wcm/connect/gov/dd504af3-ae2c-4d2e-b2bd-02c1a3beed89/Director%27s+Order-+Amended+Mass+Gathering+3.17.20+%281%29.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-dd504af3-ae2c-4d2e-b2bd-02c1a3beed89-n3FI0mY,Ohio0007,20200427,Updated PolicyNotes,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
OH0008,558,39,OH,Ohio,OtherBusinessClose,1,1,1,1,20200317,20200317,,,,,,,,"Closure required: gyms, recreation facilities, movie theaters, performance theaters",https://coronavirus.ohio.gov/wps/wcm/connect/gov/dd504af3-ae2c-4d2e-b2bd-02c1a3beed89/Director%27s+Order-+Amended+Mass+Gathering+3.17.20+%281%29.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-dd504af3-ae2c-4d2e-b2bd-02c1a3beed89-n3FI0mY,Ohio0007,20200324,,https://governor.ohio.gov/wps/portal/gov/governor/media/executive-orders/,https://coronavirus.ohio.gov/wps/portal/gov/covid-19/families-and-individuals/Public-Health-Orders/
